% 
% 
@RELATION Gabor 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE class {C00, C02, C01, C04, C03, C05} 

@DATA 
17.023356185382504,0.0825945219974617,17.029078470924066,0.08262228558496053,17.029078470924066,0.08262228558496053,17.0233561853825,0.0825945219974617,17.029078470924066,0.0826222855849605,17.029078470924066,0.08262228558496051,17.592791741750304,0.08535732958219362,17.598705439186343,0.08538602186869317,17.598705439186343,0.08538602186869308,17.592791741750304,0.08535732958219368,17.598705439186343,0.08538602186869317,17.598705439186343,0.08538602186869317,17.576525152786832,0.08527840677017672,17.58243338231818,0.08530707252732005,17.58243338231818,0.08530707252732005,17.576525152786832,0.08527840677017672,17.58243338231818,0.08530707252732002,17.58243338231818,0.08530707252732005,17.530434570145555,0.08505478285017028,17.536327306641383,0.0850833734376452,17.536327306641383,0.0850833734376452,17.530434570145555,0.08505478285017028,17.536327306641386,0.08508337343764495,17.536327306641386,0.08508337343764495,17.399409692330515,0.08441907171102465,17.405258385704105,0.08444744860851389,17.405258385704105,0.08444744860851389,17.399409692330515,0.08441907171102465,17.405258385704105,0.08444744860851389,17.405258385704105,0.08444744860851389,C00
15.362372766272065,0.109482139119007,15.367536723520333,0.10951894079635462,15.367536723520336,0.10951894079635464,15.362372766272065,0.109482139119007,15.367536723520336,0.10951894079635464,15.367536723520336,0.10951894079635467,15.876248008499909,0.11314434427542058,15.881584701419937,0.11318237697815485,15.881584701419937,0.11318237697815485,15.876248008499909,0.11314434427542058,15.881584701419937,0.11318237697815485,15.881584701419937,0.11318237697815485,15.861568564530046,0.1130397291257078,15.86690032305476,0.11307772666276907,15.86690032305476,0.11307772666276907,15.861568564530046,0.1130397291257078,15.86690032305476,0.11307772666276907,15.86690032305476,0.11307772666276907,15.819975079447644,0.11274330722594315,15.825292856604754,0.11278120512279873,15.825292856604754,0.11278120512279873,15.819975079447644,0.11274330722594321,15.825292856604754,0.11278120512279873,15.825292856604754,0.11278120512279873,15.701734410996634,0.11190064824937886,15.707012442356506,0.11193826289214208,15.707012442356506,0.11193826289214208,15.701734410996634,0.11190064824937886,15.707012442356506,0.11193826289214208,15.707012442356506,0.11193826289214208,C00
16.091419668073996,0.10730611152152113,16.096828689486095,0.10734218174197419,16.096828689486095,0.10734218174197419,16.091419668073993,0.10730611152152109,16.096828689486095,0.10734218174197419,16.096828689486095,0.10734218174197419,16.629681712975778,0.1108955280061738,16.63527166751857,0.11093280478458895,16.63527166751857,0.11093280478458895,16.629681712975778,0.1108955280061738,16.63527166751857,0.11093280478458895,16.63527166751857,0.11093280478458895,16.61430563162492,0.11079299214952111,16.61989041760005,0.11083023446122243,16.61989041760005,0.11083023446122243,16.61430563162492,0.11079299214952111,16.61989041760005,0.11083023446122238,16.61989041760005,0.11083023446122238,16.57073825866086,0.1105024618247664,16.576308399760908,0.11053960647666082,16.576308399760908,0.11053960647666083,16.57073825866086,0.1105024618247664,16.576308399760908,0.11053960647666082,16.576308399760908,0.11053960647666082,16.44688628300288,0.10967655123477489,16.452414792103223,0.10971341826243064,16.452414792103223,0.10971341826243064,16.44688628300288,0.10967655123477489,16.452414792103223,0.10971341826243064,16.452414792103223,0.10971341826243064,C00
15.043254047873384,0.11710015186112172,15.04831073553232,0.11713951428170255,15.04831073553232,0.11713951428170256,15.043254047873384,0.11710015186112172,15.04831073553232,0.11713951428170255,15.04831073553232,0.11713951428170255,15.546454688513736,0.12101718146443004,15.551680523649884,0.12105786056790331,15.551680523649884,0.12105786056790331,15.546454688513736,0.12101718146443004,15.551680523649884,0.12105786056790331,15.551680523649884,0.12105786056790331,15.532080176953903,0.12090528695801052,15.537301180194964,0.12094592844890877,15.537301180194964,0.12094592844890877,15.532080176953903,0.12090528695801052,15.537301180194964,0.12094592844890874,15.537301180194964,0.12094592844890877,15.4913507029104,0.12058823935776462,15.496558015215749,0.12062877427526585,15.496558015215749,0.12062877427526585,15.4913507029104,0.12058823935776565,15.496558015215752,0.1206287742752659,15.496558015215752,0.1206287742752659,15.375566218223918,0.11968694628003929,15.380734610361566,0.11972717823399158,15.380734610361566,0.11972717823399158,15.375566218223918,0.11968694628003929,15.380734610361566,0.11972717823399154,15.380734610361566,0.11972717823399158,C00
16.79960493602378,0.08420809165800315,16.805252009102798,0.08423639763598373,16.805252009102798,0.08423639763598373,16.79960493602378,0.08420809165800315,16.805252009102798,0.08423639763598373,16.805252009102798,0.08423639763598373,17.361555956687855,0.08702487355469792,17.36739192578534,0.08705412637477587,17.36739192578534,0.08705412637477579,17.361555956687855,0.087024873554698,17.36739192578534,0.08705412637477584,17.36739192578534,0.08705412637477579,17.34550317219163,0.08694440890368564,17.351333745253772,0.086973634676127,17.351333745253772,0.08697363467612697,17.34550317219163,0.0869444089036856,17.351333745253772,0.08697363467612701,17.351333745253772,0.08697363467612695,17.300018394030886,0.08671641625844018,17.305833677694256,0.08674556539269819,17.305833677694256,0.08674556539269819,17.300018394030886,0.08671641625844018,17.305833677694263,0.08674556539269812,17.305833677694263,0.08674556539269812,17.170715678390632,0.08606828584278226,17.176487497824905,0.08609721711240152,17.176487497824905,0.08609721711240152,17.170715678390632,0.0860682858427823,17.176487497824905,0.08609721711240147,17.176487497824905,0.08609721711240152,C00
14.51949263549332,0.11632129133443282,14.52437326431147,0.11636039194633631,14.52437326431147,0.11636039194633631,14.519492635493316,0.11632129133443282,14.52437326431147,0.11636039194633631,14.52437326431147,0.11636039194633631,15.00517332483789,0.12021226785675182,15.010217211920454,0.12025267639398472,15.010217211920454,0.12025267639398472,15.005173324837891,0.12021226785675188,15.010217211920454,0.12025267639398472,15.010217211920454,0.12025267639398472,14.991299291063756,0.12010111758689347,14.996338514483583,0.12014148876171991,14.996338514483583,0.12014148876171991,14.991299291063754,0.12010111758689347,14.996338514483583,0.12014148876171991,14.996338514483583,0.12014148876171991,14.951987896298846,0.11978617874447077,14.957013905460862,0.1198264440547407,14.957013905460862,0.1198264440547407,14.951987896298846,0.11978617874447077,14.957013905460862,0.1198264440547407,14.957013905460862,0.1198264440547407,14.84023468337312,0.11889088037802241,14.845223127451726,0.1189308447398305,14.845223127451725,0.11893084473983051,14.84023468337312,0.11889088037802241,14.845223127451726,0.11893084473983051,14.845223127451725,0.1189308447398305,C00
15.33888151470695,0.11600949381531855,15.344037575530784,0.11604848961860631,15.344037575530784,0.11604848961860631,15.338881514706948,0.11600949381531851,15.344037575530784,0.11604848961860631,15.344037575530784,0.11604848961860631,15.851970968647011,0.11989004063201635,15.857299501005956,0.11993034085475231,15.857299501005956,0.1199303408547523,15.851970968647011,0.11989004063201636,15.857299501005956,0.1199303408547523,15.857299501005956,0.1199303408547523,15.837313971634492,0.11977918829882322,15.842637577141389,0.11981945125931343,15.842637577141389,0.11981945125931343,15.837313971634492,0.11977918829882322,15.842637577141389,0.11981945125931343,15.842637577141389,0.11981945125931343,15.795784088902716,0.11946509364535608,15.801093734422887,0.11950525102505606,15.801093734422887,0.11950525102505609,15.795784088902716,0.11946509364535608,15.801093734422887,0.1195052510250561,15.801093734422887,0.11950525102505609,15.677724227239432,0.11857219511308421,15.682994187739583,0.11861205235100093,15.682994187739583,0.11861205235100093,15.677724227239432,0.11857219511308421,15.682994187739583,0.11861205235100093,15.682994187739583,0.11861205235100093,C00
15.809933700938641,0.10834411676299145,15.815248102755005,0.10838053590185474,15.815248102755005,0.10838053590185472,15.809933700938641,0.10834411676299145,15.815248102755005,0.10838053590185474,15.815248102755005,0.10838053590185474,16.33877996927092,0.11196825478467833,16.344272139168552,0.11200589215291196,16.344272139168552,0.11200589215291196,16.33877996927092,0.11196825478467831,16.344272139168552,0.112005892152912,16.344272139168552,0.11200589215291197,16.323672860528916,0.11186472706693379,16.32915995227243,0.11190232963504354,16.32915995227243,0.11190232963504354,16.323672860528916,0.11186472706693379,16.32915995227243,0.11190232963504353,16.32915995227243,0.11190232963504353,16.28086760827065,0.11157138635239218,16.286340311320664,0.11160889031600478,16.286340311320664,0.11160889031600478,16.28086760827065,0.11157138635239218,16.286340311320664,0.11160889031600478,16.286340311320664,0.11160889031600478,16.159182165701143,0.11073748647354374,16.164613965016745,0.11077471012737229,16.164613965016745,0.11077471012737229,16.159182165701143,0.11073748647354374,16.164613965016745,0.11077471012737229,16.164613965016745,0.11077471012737229,C00
16.231344548353373,0.10382153077236454,16.23680060456338,0.10385642967466845,16.23680060456339,0.10385642967466822,16.23134454835337,0.10382153077236451,16.23680060456339,0.10385642967466822,16.236800604563385,0.10385642967466822,16.774287115778755,0.10729438715241801,16.779925678445156,0.10733045343180005,16.779925678445156,0.10733045343180003,16.77428711577875,0.10729438715241836,16.779925678445156,0.10733045343180005,16.779925678445156,0.10733045343180003,16.758777329857995,0.10719518097072488,16.764410679013338,0.10723121390263403,16.764410679013338,0.10723121390263403,16.758777329857995,0.10719518097072488,16.764410679013338,0.10723121390263401,16.764410679013338,0.1072312139026339,16.714831111548285,0.10691408511677757,16.720449688481974,0.10695002356021437,16.720449688481974,0.10695002356021438,16.714831111548285,0.10691408511677754,16.72044968848198,0.10695002356021432,16.72044968848198,0.10695002356021432,16.589902166100256,0.10611499454758234,16.59547874901803,0.10615066438214969,16.59547874901803,0.10615066438214969,16.589902166100256,0.10611499454758234,16.59547874901803,0.10615066438214993,16.59547874901803,0.10615066438214966,C00
14.923694095878504,0.11932206898178356,14.928710594271818,0.11936217828471185,14.928710594271818,0.11936217828471185,14.923694095878503,0.11932206898178356,14.928710594271818,0.11936217828471185,14.928710594271818,0.11936217828471185,15.422895425980846,0.12331342227297527,15.428079727510594,0.12335487324219459,15.428079727510594,0.12335487324219459,15.422895425980846,0.12331342227297525,15.428079727510594,0.12335487324219459,15.428079727510594,0.12335487324219459,15.408635159378434,0.12319940462396535,15.413814667414977,0.12324081726693482,15.413814667414977,0.12324081726693482,15.408635159378434,0.12319940462396535,15.413814667414977,0.12324081726693481,15.413814667414977,0.12324081726693481,15.368229392821616,0.12287634120324692,15.373395318735062,0.1229176452506392,15.373395318735062,0.1229176452506392,15.368229392821616,0.12287634120324692,15.373395318735062,0.1229176452506392,15.373395318735062,0.1229176452506392,15.253365133731295,0.12195794653779309,15.258492448804754,0.12199894187305434,15.258492448804754,0.12199894187305434,15.253365133731295,0.12195794653779309,15.258492448804754,0.12199894187305459,15.258492448804754,0.12199894187305434,C00
